htno,sem,subcode,subname,internal,external,marks,dept
15NG1A0136,1-2 SEM,R13213,ENGLISH-COMMUNICATION SKILLS LAB-II,25,50,75,CE
15NG1A0136,1-2 SEM,R13214,ENGINEERING PHYSICS LAB,25,50,75,CE
15NG1A0136,1-2 SEM,R13216,ENGINEERING WORKSHOP & IT WORKSHOP,25,50,75,CE
15NG1A0137,1-2 SEM,R13201,ENGLISH-II,23,55,78,CE
15NG1A0137,1-2 SEM,R13202,MATHEMATICS-III,24,37,61,CE
15NG1A0137,1-2 SEM,R13203,ENGG. PHYSICS,24,35,59,CE
15NG1A0137,1-2 SEM,R13207,MATHEMATICS-II (MM),27,44,71,CE
15NG1A0137,1-2 SEM,R13208,PROFESSIONAL ETHICS & HUMAN VALUES,23,34,57,CE
15NG1A0137,1-2 SEM,R13209,ENGG. DRAWING,23,38,61,CE
15NG1A0137,1-2 SEM,R13213,ENGLISH-COMMUNICATION SKILLS LAB-II,24,47,71,CE
15NG1A0137,1-2 SEM,R13214,ENGINEERING PHYSICS LAB,25,49,74,CE
15NG1A0137,1-2 SEM,R13216,ENGINEERING WORKSHOP & IT WORKSHOP,24,48,72,CE
15NG1A0139,1-2 SEM,R13201,ENGLISH-II,21,50,71,CE
15NG1A0139,1-2 SEM,R13202,MATHEMATICS-III,25,47,72,CE
15NG1A0139,1-2 SEM,R13203,ENGG. PHYSICS,21,3,24,CE
15NG1A0139,1-2 SEM,R13207,MATHEMATICS-II (MM),20,34,54,CE
15NG1A0139,1-2 SEM,R13208,PROFESSIONAL ETHICS & HUMAN VALUES,25,54,79,CE
15NG1A0139,1-2 SEM,R13209,ENGG. DRAWING,29,24,53,CE
15NG1A0139,1-2 SEM,R13213,ENGLISH-COMMUNICATION SKILLS LAB-II,24,48,72,CE
15NG1A0139,1-2 SEM,R13214,ENGINEERING PHYSICS LAB,22,43,65,CE
15NG1A0139,1-2 SEM,R13216,ENGINEERING WORKSHOP & IT WORKSHOP,24,48,72,CE
15NG1A0140,1-2 SEM,R13201,ENGLISH-II,20,24,44,CE
15NG1A0140,1-2 SEM,R13202,MATHEMATICS-III,21,0,21,CE
15NG1A0140,1-2 SEM,R13203,ENGG. PHYSICS,16,3,19,CE
15NG1A0140,1-2 SEM,R13207,MATHEMATICS-II (MM),22,0,22,CE
15NG1A0140,1-2 SEM,R13208,PROFESSIONAL ETHICS & HUMAN VALUES,19,4,23,CE
15NG1A0140,1-2 SEM,R13209,ENGG. DRAWING,24,0,24,CE
15NG1A0140,1-2 SEM,R13213,ENGLISH-COMMUNICATION SKILLS LAB-II,23,42,65,CE
15NG1A0140,1-2 SEM,R13214,ENGINEERING PHYSICS LAB,24,40,64,CE
15NG1A0140,1-2 SEM,R13216,ENGINEERING WORKSHOP & IT WORKSHOP,21,42,63,CE
15NG1A0141,1-2 SEM,R13201,ENGLISH-II,23,31,54,CE
15NG1A0141,1-2 SEM,R13202,MATHEMATICS-III,18,8,26,CE
15NG1A0141,1-2 SEM,R13203,ENGG. PHYSICS,22,10,32,CE
15NG1A0141,1-2 SEM,R13207,MATHEMATICS-II (MM),19,25,44,CE
15NG1A0141,1-2 SEM,R13208,PROFESSIONAL ETHICS & HUMAN VALUES,21,27,48,CE
15NG1A0141,1-2 SEM,R13209,ENGG. DRAWING,25,9,34,CE
15NG1A0141,1-2 SEM,R13213,ENGLISH-COMMUNICATION SKILLS LAB-II,24,46,70,CE
15NG1A0141,1-2 SEM,R13214,ENGINEERING PHYSICS LAB,21,42,63,CE
15NG1A0141,1-2 SEM,R13216,ENGINEERING WORKSHOP & IT WORKSHOP,20,40,60,CE
15NG1A0142,1-2 SEM,R13201,ENGLISH-II,21,44,65,CE
15NG1A0142,1-2 SEM,R13202,MATHEMATICS-III,18,2,20,CE
15NG1A0142,1-2 SEM,R13203,ENGG. PHYSICS,17,0,17,CE
15NG1A0142,1-2 SEM,R13207,MATHEMATICS-II (MM),20,24,44,CE
15NG1A0142,1-2 SEM,R13208,PROFESSIONAL ETHICS & HUMAN VALUES,18,24,42,CE
15NG1A0142,1-2 SEM,R13209,ENGG. DRAWING,24,33,57,CE
15NG1A0142,1-2 SEM,R13213,ENGLISH-COMMUNICATION SKILLS LAB-II,24,45,69,CE
15NG1A0142,1-2 SEM,R13214,ENGINEERING PHYSICS LAB,23,49,72,CE
15NG1A0142,1-2 SEM,R13216,ENGINEERING WORKSHOP & IT WORKSHOP,18,36,54,CE
15NG1A0143,1-2 SEM,R13201,ENGLISH-II,30,56,86,CE
15NG1A0143,1-2 SEM,R13202,MATHEMATICS-III,27,53,80,CE
15NG1A0143,1-2 SEM,R13203,ENGG. PHYSICS,28,70,98,CE
15NG1A0143,1-2 SEM,R13207,MATHEMATICS-II (MM),29,70,99,CE
15NG1A0143,1-2 SEM,R13208,PROFESSIONAL ETHICS & HUMAN VALUES,28,53,81,CE
15NG1A0143,1-2 SEM,R13209,ENGG. DRAWING,30,43,73,CE
15NG1A0143,1-2 SEM,R13213,ENGLISH-COMMUNICATION SKILLS LAB-II,25,50,75,CE
15NG1A0143,1-2 SEM,R13214,ENGINEERING PHYSICS LAB,25,50,75,CE
15NG1A0143,1-2 SEM,R13216,ENGINEERING WORKSHOP & IT WORKSHOP,25,50,75,CE
15NG1A0144,1-2 SEM,R13201,ENGLISH-II,24,38,62,CE
15NG1A0144,1-2 SEM,R13202,MATHEMATICS-III,22,31,53,CE
15NG1A0144,1-2 SEM,R13203,ENGG. PHYSICS,23,24,47,CE
15NG1A0144,1-2 SEM,R13207,MATHEMATICS-II (MM),23,33,56,CE
15NG1A0144,1-2 SEM,R13208,PROFESSIONAL ETHICS & HUMAN VALUES,22,24,46,CE
15NG1A0144,1-2 SEM,R13209,ENGG. DRAWING,27,25,52,CE
15NG1A0144,1-2 SEM,R13213,ENGLISH-COMMUNICATION SKILLS LAB-II,23,48,71,CE
15NG1A0144,1-2 SEM,R13214,ENGINEERING PHYSICS LAB,24,48,72,CE
15NG1A0144,1-2 SEM,R13216,ENGINEERING WORKSHOP & IT WORKSHOP,22,44,66,CE
15NG1A0145,1-2 SEM,R13201,ENGLISH-II,23,26,49,CE
15NG1A0145,1-2 SEM,R13202,MATHEMATICS-III,21,16,37,CE
15NG1A0145,1-2 SEM,R13203,ENGG. PHYSICS,20,8,28,CE
15NG1A0145,1-2 SEM,R13207,MATHEMATICS-II (MM),19,24,43,CE
15NG1A0145,1-2 SEM,R13208,PROFESSIONAL ETHICS & HUMAN VALUES,20,26,46,CE
15NG1A0145,1-2 SEM,R13209,ENGG. DRAWING,26,24,50,CE
15NG1A0145,1-2 SEM,R13213,ENGLISH-COMMUNICATION SKILLS LAB-II,25,46,71,CE
15NG1A0145,1-2 SEM,R13214,ENGINEERING PHYSICS LAB,21,48,69,CE
15NG1A0145,1-2 SEM,R13216,ENGINEERING WORKSHOP & IT WORKSHOP,24,48,72,CE
15NG1A0146,1-2 SEM,R13201,ENGLISH-II,22,54,76,CE
15NG1A0146,1-2 SEM,R13202,MATHEMATICS-III,23,43,66,CE
15NG1A0146,1-2 SEM,R13203,ENGG. PHYSICS,21,10,31,CE
15NG1A0146,1-2 SEM,R13207,MATHEMATICS-II (MM),20,48,68,CE
15NG1A0146,1-2 SEM,R13208,PROFESSIONAL ETHICS & HUMAN VALUES,25,24,49,CE
15NG1A0146,1-2 SEM,R13209,ENGG. DRAWING,26,24,50,CE
15NG1A0146,1-2 SEM,R13213,ENGLISH-COMMUNICATION SKILLS LAB-II,23,47,70,CE
15NG1A0146,1-2 SEM,R13214,ENGINEERING PHYSICS LAB,23,46,69,CE
15NG1A0146,1-2 SEM,R13216,ENGINEERING WORKSHOP & IT WORKSHOP,22,44,66,CE
15NG1A0147,1-2 SEM,R13201,ENGLISH-II,20,30,50,CE
15NG1A0147,1-2 SEM,R13202,MATHEMATICS-III,25,53,78,CE
15NG1A0147,1-2 SEM,R13203,ENGG. PHYSICS,25,9,34,CE
15NG1A0147,1-2 SEM,R13207,MATHEMATICS-II (MM),27,46,73,CE
15NG1A0147,1-2 SEM,R13208,PROFESSIONAL ETHICS & HUMAN VALUES,23,38,61,CE
15NG1A0147,1-2 SEM,R13209,ENGG. DRAWING,28,24,52,CE
15NG1A0147,1-2 SEM,R13213,ENGLISH-COMMUNICATION SKILLS LAB-II,24,47,71,CE
15NG1A0147,1-2 SEM,R13214,ENGINEERING PHYSICS LAB,25,50,75,CE
15NG1A0147,1-2 SEM,R13216,ENGINEERING WORKSHOP & IT WORKSHOP,20,40,60,CE
15NG1A0148,1-2 SEM,R13201,ENGLISH-II,24,24,48,CE
15NG1A0148,1-2 SEM,R13202,MATHEMATICS-III,26,42,68,CE
15NG1A0148,1-2 SEM,R13203,ENGG. PHYSICS,23,24,47,CE
15NG1A0148,1-2 SEM,R13207,MATHEMATICS-II (MM),22,32,54,CE
15NG1A0148,1-2 SEM,R13208,PROFESSIONAL ETHICS & HUMAN VALUES,25,16,41,CE
15NG1A0148,1-2 SEM,R13209,ENGG. DRAWING,28,41,69,CE
15NG1A0148,1-2 SEM,R13213,ENGLISH-COMMUNICATION SKILLS LAB-II,23,46,69,CE
15NG1A0148,1-2 SEM,R13214,ENGINEERING PHYSICS LAB,24,47,71,CE
15NG1A0148,1-2 SEM,R13216,ENGINEERING WORKSHOP & IT WORKSHOP,20,40,60,CE
15NG1A0149,1-2 SEM,R13201,ENGLISH-II,24,30,54,CE
15NG1A0149,1-2 SEM,R13202,MATHEMATICS-III,25,17,42,CE
15NG1A0149,1-2 SEM,R13203,ENGG. PHYSICS,24,24,48,CE
15NG1A0149,1-2 SEM,R13207,MATHEMATICS-II (MM),23,51,74,CE
15NG1A0149,1-2 SEM,R13208,PROFESSIONAL ETHICS & HUMAN VALUES,23,27,50,CE
15NG1A0149,1-2 SEM,R13209,ENGG. DRAWING,26,35,61,CE
15NG1A0149,1-2 SEM,R13213,ENGLISH-COMMUNICATION SKILLS LAB-II,23,45,68,CE
15NG1A0149,1-2 SEM,R13214,ENGINEERING PHYSICS LAB,25,49,74,CE
15NG1A0149,1-2 SEM,R13216,ENGINEERING WORKSHOP & IT WORKSHOP,24,48,72,CE
15NG1A0150,1-2 SEM,R13201,ENGLISH-II,18,51,69,CE
15NG1A0150,1-2 SEM,R13202,MATHEMATICS-III,27,45,72,CE
15NG1A0150,1-2 SEM,R13203,ENGG. PHYSICS,23,1,24,CE
15NG1A0150,1-2 SEM,R13207,MATHEMATICS-II (MM),24,54,78,CE
15NG1A0150,1-2 SEM,R13208,PROFESSIONAL ETHICS & HUMAN VALUES,28,38,66,CE
15NG1A0150,1-2 SEM,R13209,ENGG. DRAWING,27,5,32,CE
15NG1A0150,1-2 SEM,R13213,ENGLISH-COMMUNICATION SKILLS LAB-II,24,47,71,CE
15NG1A0150,1-2 SEM,R13214,ENGINEERING PHYSICS LAB,24,50,74,CE
15NG1A0150,1-2 SEM,R13216,ENGINEERING WORKSHOP & IT WORKSHOP,22,44,66,CE
15NG1A0151,1-2 SEM,R13201,ENGLISH-II,20,24,44,CE
15NG1A0151,1-2 SEM,R13202,MATHEMATICS-III,16,0,16,CE
15NG1A0151,1-2 SEM,R13203,ENGG. PHYSICS,16,0,16,CE
15NG1A0151,1-2 SEM,R13207,MATHEMATICS-II (MM),16,3,19,CE
15NG1A0151,1-2 SEM,R13208,PROFESSIONAL ETHICS & HUMAN VALUES,17,27,44,CE
15NG1A0151,1-2 SEM,R13209,ENGG. DRAWING,16,0,16,CE
15NG1A0151,1-2 SEM,R13213,ENGLISH-COMMUNICATION SKILLS LAB-II,22,44,66,CE
15NG1A0151,1-2 SEM,R13214,ENGINEERING PHYSICS LAB,23,40,63,CE
15NG1A0151,1-2 SEM,R13216,ENGINEERING WORKSHOP & IT WORKSHOP,19,38,57,CE
15NG1A0152,1-2 SEM,R13201,ENGLISH-II,21,24,45,CE
15NG1A0152,1-2 SEM,R13202,MATHEMATICS-III,28,47,75,CE
15NG1A0152,1-2 SEM,R13203,ENGG. PHYSICS,23,11,34,CE
15NG1A0152,1-2 SEM,R13207,MATHEMATICS-II (MM),25,40,65,CE
15NG1A0152,1-2 SEM,R13208,PROFESSIONAL ETHICS & HUMAN VALUES,26,11,37,CE
15NG1A0152,1-2 SEM,R13209,ENGG. DRAWING,30,35,65,CE
15NG1A0152,1-2 SEM,R13213,ENGLISH-COMMUNICATION SKILLS LAB-II,25,48,73,CE
15NG1A0152,1-2 SEM,R13214,ENGINEERING PHYSICS LAB,24,49,73,CE
15NG1A0152,1-2 SEM,R13216,ENGINEERING WORKSHOP & IT WORKSHOP,24,48,72,CE
15NG1A0153,1-2 SEM,R13201,ENGLISH-II,18,39,57,CE
15NG1A0153,1-2 SEM,R13202,MATHEMATICS-III,23,27,50,CE
15NG1A0153,1-2 SEM,R13203,ENGG. PHYSICS,23,29,52,CE
15NG1A0153,1-2 SEM,R13207,MATHEMATICS-II (MM),17,31,48,CE
15NG1A0153,1-2 SEM,R13208,PROFESSIONAL ETHICS & HUMAN VALUES,16,26,42,CE
15NG1A0153,1-2 SEM,R13209,ENGG. DRAWING,24,9,33,CE
15NG1A0153,1-2 SEM,R13213,ENGLISH-COMMUNICATION SKILLS LAB-II,24,46,70,CE
15NG1A0153,1-2 SEM,R13214,ENGINEERING PHYSICS LAB,19,40,59,CE
15NG1A0153,1-2 SEM,R13216,ENGINEERING WORKSHOP & IT WORKSHOP,21,42,63,CE
15NG1A0154,1-2 SEM,R13201,ENGLISH-II,20,49,69,CE
15NG1A0154,1-2 SEM,R13202,MATHEMATICS-III,21,26,47,CE
15NG1A0154,1-2 SEM,R13203,ENGG. PHYSICS,19,5,24,CE
15NG1A0154,1-2 SEM,R13207,MATHEMATICS-II (MM),17,27,44,CE
15NG1A0154,1-2 SEM,R13208,PROFESSIONAL ETHICS & HUMAN VALUES,24,30,54,CE
15NG1A0154,1-2 SEM,R13209,ENGG. DRAWING,22,29,51,CE
15NG1A0154,1-2 SEM,R13213,ENGLISH-COMMUNICATION SKILLS LAB-II,23,41,64,CE
15NG1A0154,1-2 SEM,R13214,ENGINEERING PHYSICS LAB,25,48,73,CE
15NG1A0154,1-2 SEM,R13216,ENGINEERING WORKSHOP & IT WORKSHOP,21,42,63,CE
15NG1A0155,1-2 SEM,R13201,ENGLISH-II,22,30,52,CE
15NG1A0155,1-2 SEM,R13202,MATHEMATICS-III,21,29,50,CE
15NG1A0155,1-2 SEM,R13203,ENGG. PHYSICS,20,9,29,CE
15NG1A0155,1-2 SEM,R13207,MATHEMATICS-II (MM),17,44,61,CE
15NG1A0155,1-2 SEM,R13208,PROFESSIONAL ETHICS & HUMAN VALUES,26,42,68,CE
15NG1A0155,1-2 SEM,R13209,ENGG. DRAWING,23,24,47,CE
15NG1A0155,1-2 SEM,R13213,ENGLISH-COMMUNICATION SKILLS LAB-II,23,41,64,CE
15NG1A0155,1-2 SEM,R13214,ENGINEERING PHYSICS LAB,20,39,59,CE
15NG1A0155,1-2 SEM,R13216,ENGINEERING WORKSHOP & IT WORKSHOP,20,40,60,CE
15NG1A0156,1-2 SEM,R13201,ENGLISH-II,19,25,44,CE
15NG1A0156,1-2 SEM,R13202,MATHEMATICS-III,21,29,50,CE
15NG1A0156,1-2 SEM,R13203,ENGG. PHYSICS,19,24,43,CE
15NG1A0156,1-2 SEM,R13207,MATHEMATICS-II (MM),18,24,42,CE
15NG1A0156,1-2 SEM,R13208,PROFESSIONAL ETHICS & HUMAN VALUES,25,11,36,CE
15NG1A0156,1-2 SEM,R13209,ENGG. DRAWING,26,46,72,CE
15NG1A0156,1-2 SEM,R13213,ENGLISH-COMMUNICATION SKILLS LAB-II,23,46,69,CE
15NG1A0156,1-2 SEM,R13214,ENGINEERING PHYSICS LAB,22,40,62,CE
15NG1A0156,1-2 SEM,R13216,ENGINEERING WORKSHOP & IT WORKSHOP,20,40,60,CE
15NG1A0157,1-2 SEM,R13201,ENGLISH-II,16,30,46,CE
15NG1A0157,1-2 SEM,R13202,MATHEMATICS-III,18,24,42,CE
15NG1A0157,1-2 SEM,R13203,ENGG. PHYSICS,22,29,51,CE
15NG1A0157,1-2 SEM,R13207,MATHEMATICS-II (MM),17,33,50,CE
15NG1A0157,1-2 SEM,R13208,PROFESSIONAL ETHICS & HUMAN VALUES,26,26,52,CE
15NG1A0157,1-2 SEM,R13209,ENGG. DRAWING,24,12,36,CE
15NG1A0157,1-2 SEM,R13213,ENGLISH-COMMUNICATION SKILLS LAB-II,22,47,69,CE
15NG1A0157,1-2 SEM,R13214,ENGINEERING PHYSICS LAB,21,41,62,CE
15NG1A0157,1-2 SEM,R13216,ENGINEERING WORKSHOP & IT WORKSHOP,20,40,60,CE
15NG1A0158,1-2 SEM,R13201,ENGLISH-II,23,43,66,CE
15NG1A0158,1-2 SEM,R13202,MATHEMATICS-III,25,30,55,CE
15NG1A0158,1-2 SEM,R13203,ENGG. PHYSICS,25,0,25,CE
15NG1A0158,1-2 SEM,R13207,MATHEMATICS-II (MM),20,35,55,CE
15NG1A0158,1-2 SEM,R13208,PROFESSIONAL ETHICS & HUMAN VALUES,27,30,57,CE
15NG1A0158,1-2 SEM,R13209,ENGG. DRAWING,25,6,31,CE
15NG1A0158,1-2 SEM,R13213,ENGLISH-COMMUNICATION SKILLS LAB-II,22,44,66,CE
15NG1A0158,1-2 SEM,R13214,ENGINEERING PHYSICS LAB,24,43,67,CE
15NG1A0158,1-2 SEM,R13216,ENGINEERING WORKSHOP & IT WORKSHOP,21,42,63,CE
15NG1A0159,1-2 SEM,R13201,ENGLISH-II,20,31,51,CE
15NG1A0159,1-2 SEM,R13202,MATHEMATICS-III,19,0,19,CE
15NG1A0159,1-2 SEM,R13203,ENGG. PHYSICS,22,0,22,CE
15NG1A0159,1-2 SEM,R13207,MATHEMATICS-II (MM),17,1,18,CE
15NG1A0159,1-2 SEM,R13208,PROFESSIONAL ETHICS & HUMAN VALUES,23,48,71,CE
15NG1A0159,1-2 SEM,R13209,ENGG. DRAWING,22,0,22,CE
15NG1A0159,1-2 SEM,R13213,ENGLISH-COMMUNICATION SKILLS LAB-II,20,46,66,CE
15NG1A0159,1-2 SEM,R13214,ENGINEERING PHYSICS LAB,19,32,51,CE
15NG1A0159,1-2 SEM,R13216,ENGINEERING WORKSHOP & IT WORKSHOP,20,40,60,CE
15NG1A0160,1-2 SEM,R13201,ENGLISH-II,19,33,52,CE
15NG1A0160,1-2 SEM,R13202,MATHEMATICS-III,23,8,31,CE
15NG1A0160,1-2 SEM,R13203,ENGG. PHYSICS,18,24,42,CE
15NG1A0160,1-2 SEM,R13207,MATHEMATICS-II (MM),21,25,46,CE
15NG1A0160,1-2 SEM,R13208,PROFESSIONAL ETHICS & HUMAN VALUES,23,5,28,CE
15NG1A0160,1-2 SEM,R13209,ENGG. DRAWING,22,34,56,CE
15NG1A0160,1-2 SEM,R13213,ENGLISH-COMMUNICATION SKILLS LAB-II,22,46,68,CE
15NG1A0160,1-2 SEM,R13214,ENGINEERING PHYSICS LAB,23,42,65,CE
15NG1A0160,1-2 SEM,R13216,ENGINEERING WORKSHOP & IT WORKSHOP,20,40,60,CE
15NG1A0161,1-2 SEM,R13201,ENGLISH-II,21,42,63,CE
15NG1A0161,1-2 SEM,R13202,MATHEMATICS-III,20,31,51,CE
15NG1A0161,1-2 SEM,R13203,ENGG. PHYSICS,22,24,46,CE
15NG1A0161,1-2 SEM,R13207,MATHEMATICS-II (MM),20,43,63,CE
15NG1A0161,1-2 SEM,R13208,PROFESSIONAL ETHICS & HUMAN VALUES,26,25,51,CE
15NG1A0161,1-2 SEM,R13209,ENGG. DRAWING,22,28,50,CE
15NG1A0161,1-2 SEM,R13213,ENGLISH-COMMUNICATION SKILLS LAB-II,22,46,68,CE
15NG1A0161,1-2 SEM,R13214,ENGINEERING PHYSICS LAB,23,42,65,CE
15NG1A0161,1-2 SEM,R13216,ENGINEERING WORKSHOP & IT WORKSHOP,21,42,63,CE
15NG1A0162,1-2 SEM,R13201,ENGLISH-II,19,50,69,CE
15NG1A0162,1-2 SEM,R13202,MATHEMATICS-III,22,1,23,CE
15NG1A0162,1-2 SEM,R13203,ENGG. PHYSICS,21,0,21,CE
15NG1A0162,1-2 SEM,R13207,MATHEMATICS-II (MM),18,33,51,CE
15NG1A0162,1-2 SEM,R13208,PROFESSIONAL ETHICS & HUMAN VALUES,23,36,59,CE
15NG1A0162,1-2 SEM,R13209,ENGG. DRAWING,14,4,18,CE
15NG1A0162,1-2 SEM,R13213,ENGLISH-COMMUNICATION SKILLS LAB-II,20,44,64,CE
15NG1A0162,1-2 SEM,R13214,ENGINEERING PHYSICS LAB,19,42,61,CE
15NG1A0162,1-2 SEM,R13216,ENGINEERING WORKSHOP & IT WORKSHOP,19,25,44,CE
15NG1A0163,1-2 SEM,R13201,ENGLISH-II,23,41,64,CE
15NG1A0163,1-2 SEM,R13202,MATHEMATICS-III,21,45,66,CE
15NG1A0163,1-2 SEM,R13203,ENGG. PHYSICS,23,35,58,CE
15NG1A0163,1-2 SEM,R13207,MATHEMATICS-II (MM),21,65,86,CE
15NG1A0163,1-2 SEM,R13208,PROFESSIONAL ETHICS & HUMAN VALUES,25,58,83,CE
15NG1A0163,1-2 SEM,R13209,ENGG. DRAWING,24,29,53,CE
15NG1A0163,1-2 SEM,R13213,ENGLISH-COMMUNICATION SKILLS LAB-II,25,48,73,CE
15NG1A0163,1-2 SEM,R13214,ENGINEERING PHYSICS LAB,25,49,74,CE
15NG1A0163,1-2 SEM,R13216,ENGINEERING WORKSHOP & IT WORKSHOP,19,38,57,CE
15NG1A0164,1-2 SEM,R13201,ENGLISH-II,19,31,50,CE
15NG1A0164,1-2 SEM,R13202,MATHEMATICS-III,21,29,50,CE
15NG1A0164,1-2 SEM,R13203,ENGG. PHYSICS,24,4,28,CE
15NG1A0164,1-2 SEM,R13207,MATHEMATICS-II (MM),22,25,47,CE
15NG1A0164,1-2 SEM,R13208,PROFESSIONAL ETHICS & HUMAN VALUES,28,14,42,CE
15NG1A0164,1-2 SEM,R13209,ENGG. DRAWING,24,0,24,CE
15NG1A0164,1-2 SEM,R13213,ENGLISH-COMMUNICATION SKILLS LAB-II,22,44,66,CE
15NG1A0164,1-2 SEM,R13214,ENGINEERING PHYSICS LAB,20,41,61,CE
15NG1A0164,1-2 SEM,R13216,ENGINEERING WORKSHOP & IT WORKSHOP,20,40,60,CE
15NG1A0165,1-2 SEM,R13201,ENGLISH-II,17,31,48,CE
15NG1A0165,1-2 SEM,R13202,MATHEMATICS-III,17,0,17,CE
15NG1A0165,1-2 SEM,R13203,ENGG. PHYSICS,16,0,16,CE
15NG1A0165,1-2 SEM,R13207,MATHEMATICS-II (MM),16,7,23,CE
15NG1A0165,1-2 SEM,R13208,PROFESSIONAL ETHICS & HUMAN VALUES,21,25,46,CE
15NG1A0165,1-2 SEM,R13209,ENGG. DRAWING,20,-1,19,CE
15NG1A0165,1-2 SEM,R13213,ENGLISH-COMMUNICATION SKILLS LAB-II,20,47,67,CE
15NG1A0165,1-2 SEM,R13214,ENGINEERING PHYSICS LAB,20,41,61,CE
15NG1A0165,1-2 SEM,R13216,ENGINEERING WORKSHOP & IT WORKSHOP,20,40,60,CE
15NG1A0166,1-2 SEM,R13201,ENGLISH-II,17,41,58,CE
15NG1A0166,1-2 SEM,R13202,MATHEMATICS-III,16,11,27,CE
15NG1A0166,1-2 SEM,R13203,ENGG. PHYSICS,19,2,21,CE
15NG1A0166,1-2 SEM,R13207,MATHEMATICS-II (MM),16,26,42,CE
15NG1A0166,1-2 SEM,R13208,PROFESSIONAL ETHICS & HUMAN VALUES,22,25,47,CE
15NG1A0166,1-2 SEM,R13209,ENGG. DRAWING,22,8,30,CE
15NG1A0166,1-2 SEM,R13213,ENGLISH-COMMUNICATION SKILLS LAB-II,24,41,65,CE
15NG1A0166,1-2 SEM,R13214,ENGINEERING PHYSICS LAB,21,42,63,CE
15NG1A0166,1-2 SEM,R13216,ENGINEERING WORKSHOP & IT WORKSHOP,20,40,60,CE
15NG1A0167,1-2 SEM,R13201,ENGLISH-II,25,32,57,CE
15NG1A0167,1-2 SEM,R13202,MATHEMATICS-III,28,39,67,CE
15NG1A0167,1-2 SEM,R13203,ENGG. PHYSICS,26,40,66,CE
15NG1A0167,1-2 SEM,R13207,MATHEMATICS-II (MM),21,50,71,CE
15NG1A0167,1-2 SEM,R13208,PROFESSIONAL ETHICS & HUMAN VALUES,27,53,80,CE
15NG1A0167,1-2 SEM,R13209,ENGG. DRAWING,25,10,35,CE
15NG1A0167,1-2 SEM,R13213,ENGLISH-COMMUNICATION SKILLS LAB-II,22,46,68,CE
15NG1A0167,1-2 SEM,R13214,ENGINEERING PHYSICS LAB,23,42,65,CE
15NG1A0167,1-2 SEM,R13216,ENGINEERING WORKSHOP & IT WORKSHOP,22,44,66,CE
15NG1A0168,1-2 SEM,R13201,ENGLISH-II,22,38,60,CE
15NG1A0168,1-2 SEM,R13202,MATHEMATICS-III,21,5,26,CE
15NG1A0168,1-2 SEM,R13203,ENGG. PHYSICS,19,8,27,CE
15NG1A0168,1-2 SEM,R13207,MATHEMATICS-II (MM),19,27,46,CE
15NG1A0168,1-2 SEM,R13208,PROFESSIONAL ETHICS & HUMAN VALUES,26,14,40,CE
15NG1A0168,1-2 SEM,R13209,ENGG. DRAWING,22,10,32,CE
15NG1A0168,1-2 SEM,R13213,ENGLISH-COMMUNICATION SKILLS LAB-II,20,42,62,CE
15NG1A0168,1-2 SEM,R13214,ENGINEERING PHYSICS LAB,22,40,62,CE
15NG1A0168,1-2 SEM,R13216,ENGINEERING WORKSHOP & IT WORKSHOP,22,44,66,CE
15NG1A0169,1-2 SEM,R13201,ENGLISH-II,26,36,62,CE
15NG1A0169,1-2 SEM,R13202,MATHEMATICS-III,22,9,31,CE
15NG1A0169,1-2 SEM,R13203,ENGG. PHYSICS,23,7,30,CE
15NG1A0169,1-2 SEM,R13207,MATHEMATICS-II (MM),22,26,48,CE
15NG1A0169,1-2 SEM,R13208,PROFESSIONAL ETHICS & HUMAN VALUES,27,28,55,CE
15NG1A0169,1-2 SEM,R13209,ENGG. DRAWING,17,24,41,CE
15NG1A0169,1-2 SEM,R13213,ENGLISH-COMMUNICATION SKILLS LAB-II,20,46,66,CE
15NG1A0169,1-2 SEM,R13214,ENGINEERING PHYSICS LAB,16,36,52,CE
15NG1A0169,1-2 SEM,R13216,ENGINEERING WORKSHOP & IT WORKSHOP,19,38,57,CE
15NG1A0170,1-2 SEM,R13201,ENGLISH-II,20,43,63,CE
15NG1A0170,1-2 SEM,R13202,MATHEMATICS-III,16,27,43,CE
15NG1A0170,1-2 SEM,R13203,ENGG. PHYSICS,20,0,20,CE
15NG1A0170,1-2 SEM,R13207,MATHEMATICS-II (MM),18,45,63,CE
15NG1A0170,1-2 SEM,R13208,PROFESSIONAL ETHICS & HUMAN VALUES,21,25,46,CE
15NG1A0170,1-2 SEM,R13209,ENGG. DRAWING,17,1,18,CE
15NG1A0170,1-2 SEM,R13213,ENGLISH-COMMUNICATION SKILLS LAB-II,20,44,64,CE
15NG1A0170,1-2 SEM,R13214,ENGINEERING PHYSICS LAB,20,42,62,CE
15NG1A0170,1-2 SEM,R13216,ENGINEERING WORKSHOP & IT WORKSHOP,18,36,54,CE
15NG1A0171,1-2 SEM,R13201,ENGLISH-II,17,32,49,CE
15NG1A0171,1-2 SEM,R13202,MATHEMATICS-III,20,3,23,CE
15NG1A0171,1-2 SEM,R13203,ENGG. PHYSICS,18,2,20,CE
15NG1A0171,1-2 SEM,R13207,MATHEMATICS-II (MM),12,2,14,CE
15NG1A0171,1-2 SEM,R13208,PROFESSIONAL ETHICS & HUMAN VALUES,25,50,75,CE
15NG1A0171,1-2 SEM,R13209,ENGG. DRAWING,19,2,21,CE
